3,0.48657388328542084,0.008931029721391624
4,0.47860293349136823,0.006489182118760654
5,0.5024228620933661,0.005310753904762343
6,0.567009524879902,0.005293558490199806
7,0.6147594113214836,0.00520276091125469
8,0.6559158771773553,0.005405906243074491
9,0.719308397740413,0.007599581109231019
10,0.8080686855401762,0.010624118263377492
11,0.9290447373523736,0.012559164167737922
12,1.040950763207359,0.020198318158191998
13,1.103482681708908,0.030074880290871856
14,1.1205881964853726,0.04396692191480884
15,1.113855530669694,0.047065302084967876
16,1.1287947635595195,0.10603579328600718
